ref_area.label,indicator.label,source.label,time,obs_value,note_indicator.label,note_source.label
"Korea, Republic of",Collective bargaining coverage rate (%),KOR - OS - Estimations based on administrative data on enterprise bargaining,2012,11.7,Collective bargaining coverage: Adjusted for the right to collective bargaining,
"Korea, Republic of",Collective bargaining coverage rate (%),KOR - OS - Estimations based on administrative data on enterprise bargaining,2013,11.8,Collective bargaining coverage: Adjusted for the right to collective bargaining,
"Korea, Republic of",Collective bargaining coverage rate (%),KOR - OS - Estimations based on administrative data on enterprise bargaining,2014,11.9,Collective bargaining coverage: Adjusted for the right to collective bargaining,
"Korea, Republic of",Collective bargaining coverage rate (%),KOR - OS - Estimations based on administrative data on enterprise bargaining,2015,11.8,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Sri Lanka,Collective bargaining coverage rate (%),LKA - ADM - Labour Statistics,2009,5.6,,
Sri Lanka,Collective bargaining coverage rate (%),LKA - ADM - Labour Statistics,2010,5.6,,
Sri Lanka,Collective bargaining coverage rate (%),LKA - ADM - Labour Statistics,2011,5.7,,
Sri Lanka,Collective bargaining coverage rate (%),LKA - ADM - Labour Statistics,2012,5.5,,
Sri Lanka,Collective bargaining coverage rate (%),LKA - ADM - Labour Statistics,2013,5.9,,
Sri Lanka,Collective bargaining coverage rate (%),LKA - ADM - Labour Statistics,2014,5.4,,
Sri Lanka,Collective bargaining coverage rate (%),LKA - ADM - Labour Statistics,2015,5.9,,
Sri Lanka,Collective bargaining coverage rate (%),LKA - ADM - Labour Statistics,2016,4.8,,
Lithuania,Collective bargaining coverage rate (%),LTU - OS - Estimations based on administrative data on enterprise bargaining,2002,15,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Lithuania,Collective bargaining coverage rate (%),LTU - OS - Estimations based on administrative data on enterprise bargaining,2003,15,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Lithuania,Collective bargaining coverage rate (%),LTU - OS - Estimations based on administrative data on enterprise bargaining,2006,10.7,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Lithuania,Collective bargaining coverage rate (%),LTU - OS - Estimations based on administrative data on enterprise bargaining,2007,10.2,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Lithuania,Collective bargaining coverage rate (%),LTU - OS - Estimations based on administrative data on enterprise bargaining,2008,9.7,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Lithuania,Collective bargaining coverage rate (%),LTU - OS - Estimations based on administrative data on enterprise bargaining,2009,10.9,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Lithuania,Collective bargaining coverage rate (%),LTU - OS - Estimations based on administrative data on enterprise bargaining,2010,11.1,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Lithuania,Collective bargaining coverage rate (%),LTU - OS - Estimations based on administrative data on enterprise bargaining,2011,10.7,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Lithuania,Collective bargaining coverage rate (%),LTU - OS - Estimations based on administrative data on enterprise bargaining,2012,9.9,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Lithuania,Collective bargaining coverage rate (%),LTU - OS - Estimations based on administrative data on enterprise bargaining,2015,7.1,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Luxembourg,Collective bargaining coverage rate (%),LUX - OS - Estimations based on administrative data,2000,60,Collective bargaining coverage: Adjusted for the right to collective bargaining,Reference group coverage: Including non residents
Luxembourg,Collective bargaining coverage rate (%),LUX - OS - Estimations based on administrative data,2001,59,Collective bargaining coverage: Adjusted for the right to collective bargaining,Reference group coverage: Including non residents
Luxembourg,Collective bargaining coverage rate (%),LUX - OS - Estimations based on administrative data,2002,58,Collective bargaining coverage: Adjusted for the right to collective bargaining,Reference group coverage: Including non residents
Luxembourg,Collective bargaining coverage rate (%),LUX - OS - Estimations based on administrative data,2003,58,Collective bargaining coverage: Adjusted for the right to collective bargaining,Reference group coverage: Including non residents
Luxembourg,Collective bargaining coverage rate (%),LUX - OS - Estimations based on administrative data,2004,58,Collective bargaining coverage: Adjusted for the right to collective bargaining,Reference group coverage: Including non residents
Luxembourg,Collective bargaining coverage rate (%),LUX - OS - Estimations based on administrative data,2005,58,Collective bargaining coverage: Adjusted for the right to collective bargaining,Reference group coverage: Including non residents
Luxembourg,Collective bargaining coverage rate (%),LUX - OS - Estimations based on administrative data,2006,58,Collective bargaining coverage: Adjusted for the right to collective bargaining,Reference group coverage: Including non residents
Luxembourg,Collective bargaining coverage rate (%),LUX - OS - Estimations based on administrative data,2007,58,Collective bargaining coverage: Adjusted for the right to collective bargaining,Reference group coverage: Including non residents
Luxembourg,Collective bargaining coverage rate (%),LUX - OS - Estimations based on administrative data,2008,59,Collective bargaining coverage: Adjusted for the right to collective bargaining,Reference group coverage: Including non residents
Luxembourg,Collective bargaining coverage rate (%),LUX - OS - Estimations based on administrative data,2011,54.2,Collective bargaining coverage: Adjusted for the right to collective bargaining,Reference group coverage: Including non residents
Luxembourg,Collective bargaining coverage rate (%),LUX - OS - Estimations based on administrative data,2014,55,Collective bargaining coverage: Adjusted for the right to collective bargaining,Reference group coverage: Including non residents
Latvia,Collective bargaining coverage rate (%),LVA - ADM-RWO - Free Trade Union Confederation of Latvia and Trade Union's organizations records,2002,18,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Latvia,Collective bargaining coverage rate (%),LVA - ADM-RWO - Free Trade Union Confederation of Latvia and Trade Union's organizations records,2005,15,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Latvia,Collective bargaining coverage rate (%),LVA - ADM-RWO - Free Trade Union Confederation of Latvia and Trade Union's organizations records,2007,21.5,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Latvia,Collective bargaining coverage rate (%),LVA - ADM-RWO - Free Trade Union Confederation of Latvia and Trade Union's organizations records,2009,20.7,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Latvia,Collective bargaining coverage rate (%),LVA - ADM-RWO - Free Trade Union Confederation of Latvia and Trade Union's organizations records,2010,20.4,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Latvia,Collective bargaining coverage rate (%),LVA - ADM-RWO - Free Trade Union Confederation of Latvia and Trade Union's organizations records,2011,19.8,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Latvia,Collective bargaining coverage rate (%),LVA - ADM-RWO - Free Trade Union Confederation of Latvia and Trade Union's organizations records,2012,19.4,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Latvia,Collective bargaining coverage rate (%),LVA - ADM-RWO - Free Trade Union Confederation of Latvia and Trade Union's organizations records,2013,15.3,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Latvia,Collective bargaining coverage rate (%),LVA - ADM-RWO - Free Trade Union Confederation of Latvia and Trade Union's organizations records,2014,15.3,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Latvia,Collective bargaining coverage rate (%),LVA - ADM-RWO - Free Trade Union Confederation of Latvia and Trade Union's organizations records,2015,14.8,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Latvia,Collective bargaining coverage rate (%),LVA - ADM-RWO - Free Trade Union Confederation of Latvia and Trade Union's organizations records,2016,13.8,Collective bargaining coverage: Adjusted for the right to collective bargaining,
"Moldova, Republic of",Collective bargaining coverage rate (%),MDA - ADM-RWO - Records of the National Trade Union Confederation of Moldova,2016,43,Collective bargaining coverage: Not adjusted for the right to collective bargaining,
Mexico,Collective bargaining coverage rate (%),MEX - ADM - Registros administrativos de la Secretaría del Trabajo y Previsión Social,2008,10.1,Collective bargaining coverage: Not adjusted for the right to collective bargaining,
Mexico,Collective bargaining coverage rate (%),MEX - ADM - Registros administrativos de la Secretaría del Trabajo y Previsión Social,2009,9.2,Collective bargaining coverage: Not adjusted for the right to collective bargaining,
Mexico,Collective bargaining coverage rate (%),MEX - ADM - Registros administrativos de la Secretaría del Trabajo y Previsión Social,2010,10.2,Collective bargaining coverage: Not adjusted for the right to collective bargaining,
Mexico,Collective bargaining coverage rate (%),MEX - ADM - Registros administrativos de la Secretaría del Trabajo y Previsión Social,2011,9.8,Collective bargaining coverage: Not adjusted for the right to collective bargaining,
Mexico,Collective bargaining coverage rate (%),MEX - ADM - Registros administrativos de la Secretaría del Trabajo y Previsión Social,2012,11,Collective bargaining coverage: Not adjusted for the right to collective bargaining,
Mexico,Collective bargaining coverage rate (%),MEX - ADM - Registros administrativos de la Secretaría del Trabajo y Previsión Social,2013,10.1,Collective bargaining coverage: Not adjusted for the right to collective bargaining,
Mexico,Collective bargaining coverage rate (%),MEX - ADM - Registros administrativos de la Secretaría del Trabajo y Previsión Social,2014,10,Collective bargaining coverage: Not adjusted for the right to collective bargaining,
Mexico,Collective bargaining coverage rate (%),MEX - ADM - Registros administrativos de la Secretaría del Trabajo y Previsión Social,2015,9.8,Collective bargaining coverage: Not adjusted for the right to collective bargaining,
Mexico,Collective bargaining coverage rate (%),MEX - ADM - Registros administrativos de la Secretaría del Trabajo y Previsión Social,2016,9.9,Collective bargaining coverage: Not adjusted for the right to collective bargaining,
North Macedonia,Collective bargaining coverage rate (%),MKD - ADM - Administrative source,2011,49,,
North Macedonia,Collective bargaining coverage rate (%),MKD - ADM - Administrative source,2012,51,,
North Macedonia,Collective bargaining coverage rate (%),MKD - ADM - Administrative source,2013,49,,
Malta,Collective bargaining coverage rate (%),MLT - ADM - Records of the Department of Industrial and Employment Relations,2002,50,,
Malta,Collective bargaining coverage rate (%),MLT - ADM - Records of the Department of Industrial and Employment Relations,2006,45,,
Malta,Collective bargaining coverage rate (%),MLT - ADM - Records of the Department of Industrial and Employment Relations,2010,37.9,,
Malta,Collective bargaining coverage rate (%),MLT - ADM - Records of the Department of Industrial and Employment Relations,2012,41.8,,
Montenegro,Collective bargaining coverage rate (%),MNE - OS - Estimations based on administrative data,2008,75,,
Mauritius,Collective bargaining coverage rate (%),MUS - ADM - Records of workers' and employers' organizations,2015,1.2,,
Mauritius,Collective bargaining coverage rate (%),MUS - ADM - Records of workers' and employers' organizations,2016,0.6,,
Malawi,Collective bargaining coverage rate (%),MWI - LFS - Labour Force Survey,2006,20.8,Collective bargaining coverage: Not adjusted for the right to collective bargaining,
Malawi,Collective bargaining coverage rate (%),MWI - LFS - Labour Force Survey,2013,18.1,Collective bargaining coverage: Not adjusted for the right to collective bargaining,
Malaysia,Collective bargaining coverage rate (%),MYS - OS - Estimations based on administrative data,2008,2.4,,
Malaysia,Collective bargaining coverage rate (%),MYS - OS - Estimations based on administrative data,2011,1.6,,
Malaysia,Collective bargaining coverage rate (%),MYS - OS - Estimations based on administrative data,2012,1.1,,
Malaysia,Collective bargaining coverage rate (%),MYS - OS - Estimations based on administrative data,2013,1.4,,
Malaysia,Collective bargaining coverage rate (%),MYS - OS - Estimations based on administrative data,2014,1.4,,
Malaysia,Collective bargaining coverage rate (%),MYS - OS - Estimations based on administrative data,2015,1.2,,
Malaysia,Collective bargaining coverage rate (%),MYS - OS - Estimations based on administrative data,2016,1.3,,
Niger,Collective bargaining coverage rate (%),NER - OE - Source officielle de statistiques sur l'emploi,2008,17.5,,Institutional sector coverage: Public sector only | Reference group coverage: Employees
Nicaragua,Collective bargaining coverage rate (%),NIC - ADM - Registros de la Dirección de Derechos Colectivos e inspectorías departamentales,2009,7,Collective bargaining coverage: Not adjusted for the right to collective bargaining,
Nicaragua,Collective bargaining coverage rate (%),NIC - ADM - Registros de la Dirección de Derechos Colectivos e inspectorías departamentales,2010,9,Collective bargaining coverage: Not adjusted for the right to collective bargaining,
Nicaragua,Collective bargaining coverage rate (%),NIC - ADM - Registros de la Dirección de Derechos Colectivos e inspectorías departamentales,2013,7.6,Collective bargaining coverage: Not adjusted for the right to collective bargaining,
Netherlands,Collective bargaining coverage rate (%),NLD - ADM - Records of the Ministry of Social Affairs and Employment,2000,81.7,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Netherlands,Collective bargaining coverage rate (%),NLD - ADM - Records of the Ministry of Social Affairs and Employment,2001,85.9,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Netherlands,Collective bargaining coverage rate (%),NLD - ADM - Records of the Ministry of Social Affairs and Employment,2002,92.7,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Netherlands,Collective bargaining coverage rate (%),NLD - ADM - Records of the Ministry of Social Affairs and Employment,2003,80.4,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Netherlands,Collective bargaining coverage rate (%),NLD - ADM - Records of the Ministry of Social Affairs and Employment,2004,84.9,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Netherlands,Collective bargaining coverage rate (%),NLD - ADM - Records of the Ministry of Social Affairs and Employment,2005,86.8,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Netherlands,Collective bargaining coverage rate (%),NLD - ADM - Records of the Ministry of Social Affairs and Employment,2006,66.8,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Netherlands,Collective bargaining coverage rate (%),NLD - ADM - Records of the Ministry of Social Affairs and Employment,2007,79.1,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Netherlands,Collective bargaining coverage rate (%),NLD - ADM - Records of the Ministry of Social Affairs and Employment,2008,78.6,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Netherlands,Collective bargaining coverage rate (%),NLD - ADM - Records of the Ministry of Social Affairs and Employment,2009,82.8,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Netherlands,Collective bargaining coverage rate (%),NLD - ADM - Records of the Ministry of Social Affairs and Employment,2010,89.7,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Netherlands,Collective bargaining coverage rate (%),NLD - ADM - Records of the Ministry of Social Affairs and Employment,2011,87.2,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Netherlands,Collective bargaining coverage rate (%),NLD - ADM - Records of the Ministry of Social Affairs and Employment,2012,85.1,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Netherlands,Collective bargaining coverage rate (%),NLD - ADM - Records of the Ministry of Social Affairs and Employment,2013,85.7,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Netherlands,Collective bargaining coverage rate (%),NLD - ADM - Records of the Ministry of Social Affairs and Employment,2014,85.9,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Netherlands,Collective bargaining coverage rate (%),NLD - ADM - Records of the Ministry of Social Affairs and Employment,2015,79.4,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Netherlands,Collective bargaining coverage rate (%),NLD - ADM - Records of the Ministry of Social Affairs and Employment,2016,78.6,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Norway,Collective bargaining coverage rate (%),NOR - ADM - Records of associations of wage earners and employers' associations,2002,70.5,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Norway,Collective bargaining coverage rate (%),NOR - ADM - Records of associations of wage earners and employers' associations,2006,70,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Norway,Collective bargaining coverage rate (%),NOR - ADM - Records of associations of wage earners and employers' associations,2009,68,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Norway,Collective bargaining coverage rate (%),NOR - ADM - Records of associations of wage earners and employers' associations,2013,68,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Norway,Collective bargaining coverage rate (%),NOR - ADM - Records of associations of wage earners and employers' associations,2014,67,Collective bargaining coverage: Adjusted for the right to collective bargaining,
New Zealand,Collective bargaining coverage rate (%),"NZL - ADM - Records of the Department of Business, Innovation and Employment",2000,20,Collective bargaining coverage: Adjusted for the right to collective bargaining,
New Zealand,Collective bargaining coverage rate (%),"NZL - ADM - Records of the Department of Business, Innovation and Employment",2001,20,Collective bargaining coverage: Adjusted for the right to collective bargaining,
New Zealand,Collective bargaining coverage rate (%),"NZL - ADM - Records of the Department of Business, Innovation and Employment",2002,19,Collective bargaining coverage: Adjusted for the right to collective bargaining,
New Zealand,Collective bargaining coverage rate (%),"NZL - ADM - Records of the Department of Business, Innovation and Employment",2003,18,Collective bargaining coverage: Adjusted for the right to collective bargaining,
New Zealand,Collective bargaining coverage rate (%),"NZL - ADM - Records of the Department of Business, Innovation and Employment",2007,17.8,Collective bargaining coverage: Adjusted for the right to collective bargaining,
New Zealand,Collective bargaining coverage rate (%),"NZL - ADM - Records of the Department of Business, Innovation and Employment",2010,15.6,Collective bargaining coverage: Adjusted for the right to collective bargaining,
New Zealand,Collective bargaining coverage rate (%),"NZL - ADM - Records of the Department of Business, Innovation and Employment",2011,15.3,Collective bargaining coverage: Adjusted for the right to collective bargaining,
New Zealand,Collective bargaining coverage rate (%),"NZL - ADM - Records of the Department of Business, Innovation and Employment",2016,15.9,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Panama,Collective bargaining coverage rate (%),PAN - OE - Estimates based on various sources,2010,1.1,Reference period of collective bargaining coverage: Workers covered by collective bargaining agreements registered during the year of observation,
Panama,Collective bargaining coverage rate (%),PAN - OE - Estimates based on various sources,2011,1.7,Reference period of collective bargaining coverage: Workers covered by collective bargaining agreements registered during the year of observation,
Panama,Collective bargaining coverage rate (%),PAN - OE - Estimates based on various sources,2012,1.2,Reference period of collective bargaining coverage: Workers covered by collective bargaining agreements registered during the year of observation,
Panama,Collective bargaining coverage rate (%),PAN - OE - Estimates based on various sources,2013,1.3,Reference period of collective bargaining coverage: Workers covered by collective bargaining agreements registered during the year of observation,
Panama,Collective bargaining coverage rate (%),PAN - OE - Estimates based on various sources,2014,4.2,Reference period of collective bargaining coverage: Workers covered by collective bargaining agreements registered during the year of observation,
Panama,Collective bargaining coverage rate (%),PAN - OE - Estimates based on various sources,2015,1.3,Reference period of collective bargaining coverage: Workers covered by collective bargaining agreements registered during the year of observation,
Panama,Collective bargaining coverage rate (%),PAN - OE - Estimates based on various sources,2016,1,Reference period of collective bargaining coverage: Workers covered by collective bargaining agreements registered during the year of observation,
Peru,Collective bargaining coverage rate (%),PER - ADM - Planillas Electrónicas,2009,3.9,,Institutional sector coverage: Private sector only
Peru,Collective bargaining coverage rate (%),PER - ADM - Planillas Electrónicas,2010,3.9,,Institutional sector coverage: Private sector only
Peru,Collective bargaining coverage rate (%),PER - ADM - Planillas Electrónicas,2011,4.1,,Institutional sector coverage: Private sector only
Peru,Collective bargaining coverage rate (%),PER - ADM - Planillas Electrónicas,2012,4.5,,Institutional sector coverage: Private sector only
Peru,Collective bargaining coverage rate (%),PER - ADM - Planillas Electrónicas,2013,5.6,,Institutional sector coverage: Private sector only
Peru,Collective bargaining coverage rate (%),PER - ADM - Planillas Electrónicas,2014,5.7,,Institutional sector coverage: Private sector only
Peru,Collective bargaining coverage rate (%),PER - ADM - Planillas Electrónicas,2015,5.6,,Institutional sector coverage: Private sector only
Peru,Collective bargaining coverage rate (%),PER - ADM - Planillas Electrónicas,2016,4.8,,Institutional sector coverage: Private sector only
Philippines,Collective bargaining coverage rate (%),PHL - ADM-RWO - Department of Labor and Employment-Bureau of Labor Relations,2000,3.5,,
Philippines,Collective bargaining coverage rate (%),PHL - ADM-RWO - Department of Labor and Employment-Bureau of Labor Relations,2005,3.5,,
Philippines,Collective bargaining coverage rate (%),PHL - ADM-RWO - Department of Labor and Employment-Bureau of Labor Relations,2006,1.5,,
Philippines,Collective bargaining coverage rate (%),PHL - ADM-RWO - Department of Labor and Employment-Bureau of Labor Relations,2007,1.4,,
Philippines,Collective bargaining coverage rate (%),PHL - ADM-RWO - Department of Labor and Employment-Bureau of Labor Relations,2009,1.2,,
Philippines,Collective bargaining coverage rate (%),PHL - ADM-RWO - Department of Labor and Employment-Bureau of Labor Relations,2010,1.1,,
Philippines,Collective bargaining coverage rate (%),PHL - ADM-RWO - Department of Labor and Employment-Bureau of Labor Relations,2012,1.8,,
Philippines,Collective bargaining coverage rate (%),PHL - ADM-RWO - Department of Labor and Employment-Bureau of Labor Relations,2014,1.6,,
Philippines,Collective bargaining coverage rate (%),PHL - ADM-RWO - Department of Labor and Employment-Bureau of Labor Relations,2016,1.6,,
Poland,Collective bargaining coverage rate (%),POL - ADM-LIR - National Labour Inspectorate Administrative Records,2000,25,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Poland,Collective bargaining coverage rate (%),POL - ADM-LIR - National Labour Inspectorate Administrative Records,2007,18.9,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Poland,Collective bargaining coverage rate (%),POL - ADM-LIR - National Labour Inspectorate Administrative Records,2008,18.7,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Poland,Collective bargaining coverage rate (%),POL - ADM-LIR - National Labour Inspectorate Administrative Records,2010,18.6,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Poland,Collective bargaining coverage rate (%),POL - ADM-LIR - National Labour Inspectorate Administrative Records,2011,18.1,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Poland,Collective bargaining coverage rate (%),POL - ADM-LIR - National Labour Inspectorate Administrative Records,2012,17.7,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Poland,Collective bargaining coverage rate (%),POL - ADM-LIR - National Labour Inspectorate Administrative Records,2015,17.2,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Portugal,Collective bargaining coverage rate (%),PRT - ADM-CA - Registros da Direcção-Geral do Emprego e das Relações de Trabalho,2000,78.4,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Portugal,Collective bargaining coverage rate (%),PRT - ADM-CA - Registros da Direcção-Geral do Emprego e das Relações de Trabalho,2001,73.7,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Portugal,Collective bargaining coverage rate (%),PRT - ADM-CA - Registros da Direcção-Geral do Emprego e das Relações de Trabalho,2002,72.5,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Portugal,Collective bargaining coverage rate (%),PRT - ADM-CA - Registros da Direcção-Geral do Emprego e das Relações de Trabalho,2003,80.1,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Portugal,Collective bargaining coverage rate (%),PRT - ADM-CA - Registros da Direcção-Geral do Emprego e das Relações de Trabalho,2004,80.2,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Portugal,Collective bargaining coverage rate (%),PRT - ADM-CA - Registros da Direcção-Geral do Emprego e das Relações de Trabalho,2005,83.2,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Portugal,Collective bargaining coverage rate (%),PRT - ADM-CA - Registros da Direcção-Geral do Emprego e das Relações de Trabalho,2006,80.2,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Portugal,Collective bargaining coverage rate (%),PRT - ADM-CA - Registros da Direcção-Geral do Emprego e das Relações de Trabalho,2007,86,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Portugal,Collective bargaining coverage rate (%),PRT - ADM-CA - Registros da Direcção-Geral do Emprego e das Relações de Trabalho,2008,85.9,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Portugal,Collective bargaining coverage rate (%),PRT - ADM-CA - Registros da Direcção-Geral do Emprego e das Relações de Trabalho,2009,84.1,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Portugal,Collective bargaining coverage rate (%),PRT - ADM-CA - Registros da Direcção-Geral do Emprego e das Relações de Trabalho,2010,76.7,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Portugal,Collective bargaining coverage rate (%),PRT - ADM-CA - Registros da Direcção-Geral do Emprego e das Relações de Trabalho,2011,75.7,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Portugal,Collective bargaining coverage rate (%),PRT - ADM-CA - Registros da Direcção-Geral do Emprego e das Relações de Trabalho,2012,73.3,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Portugal,Collective bargaining coverage rate (%),PRT - ADM-CA - Registros da Direcção-Geral do Emprego e das Relações de Trabalho,2013,74.5,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Portugal,Collective bargaining coverage rate (%),PRT - ADM-CA - Registros da Direcção-Geral do Emprego e das Relações de Trabalho,2014,72.7,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Portugal,Collective bargaining coverage rate (%),PRT - ADM-CA - Registros da Direcção-Geral do Emprego e das Relações de Trabalho,2015,72.3,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Paraguay,Collective bargaining coverage rate (%),PRY - ADM - Otros registros administrativos y fuentes relacionadas,2011,0.8,,
Paraguay,Collective bargaining coverage rate (%),PRY - ADM - Otros registros administrativos y fuentes relacionadas,2012,0.7,,
Paraguay,Collective bargaining coverage rate (%),PRY - ADM - Otros registros administrativos y fuentes relacionadas,2013,0.7,,
Paraguay,Collective bargaining coverage rate (%),PRY - ADM - Otros registros administrativos y fuentes relacionadas,2014,0.7,,
Paraguay,Collective bargaining coverage rate (%),PRY - ADM - Otros registros administrativos y fuentes relacionadas,2015,0.7,,
Romania,Collective bargaining coverage rate (%),ROU - OS - Estimations based on number and type of collective agreements in force,2005,85,,
Romania,Collective bargaining coverage rate (%),ROU - OS - Estimations based on number and type of collective agreements in force,2006,85,,
Romania,Collective bargaining coverage rate (%),ROU - OS - Estimations based on number and type of collective agreements in force,2007,98,,
Romania,Collective bargaining coverage rate (%),ROU - OS - Estimations based on number and type of collective agreements in force,2008,98,,
Romania,Collective bargaining coverage rate (%),ROU - OS - Estimations based on number and type of collective agreements in force,2009,98,,
Romania,Collective bargaining coverage rate (%),ROU - OS - Estimations based on number and type of collective agreements in force,2010,97.1,,
Romania,Collective bargaining coverage rate (%),ROU - OS - Estimations based on number and type of collective agreements in force,2013,35,,
Russian Federation,Collective bargaining coverage rate (%),RUS - OS - Estimations based on administrative data,2007,28.3,,
Russian Federation,Collective bargaining coverage rate (%),RUS - OS - Estimations based on administrative data,2008,26.3,,
Russian Federation,Collective bargaining coverage rate (%),RUS - OS - Estimations based on administrative data,2009,26.4,,
Russian Federation,Collective bargaining coverage rate (%),RUS - OS - Estimations based on administrative data,2010,25.3,,
Russian Federation,Collective bargaining coverage rate (%),RUS - OS - Estimations based on administrative data,2011,23.9,,
Russian Federation,Collective bargaining coverage rate (%),RUS - OS - Estimations based on administrative data,2012,23.5,,
Russian Federation,Collective bargaining coverage rate (%),RUS - OS - Estimations based on administrative data,2013,22.8,,
Senegal,Collective bargaining coverage rate (%),SEN - OE - Estimates based on various sources,2015,29.8,,
Singapore,Collective bargaining coverage rate (%),SGP - OS - Estimations based on administrative data,2012,18.1,,Reference group coverage: Including non residents
Sierra Leone,Collective bargaining coverage rate (%),SLE - ADM - Records of workers' organizations and registrars from ministries and inspectorates,2008,41,,
El Salvador,Collective bargaining coverage rate (%),SLV - OE - Estimates based on various sources,2009,4.8,,
El Salvador,Collective bargaining coverage rate (%),SLV - OE - Estimates based on various sources,2010,4.7,,
El Salvador,Collective bargaining coverage rate (%),SLV - OE - Estimates based on various sources,2011,4.1,,
El Salvador,Collective bargaining coverage rate (%),SLV - OE - Estimates based on various sources,2012,4.5,,
El Salvador,Collective bargaining coverage rate (%),SLV - OE - Estimates based on various sources,2013,8.4,,
El Salvador,Collective bargaining coverage rate (%),SLV - OE - Estimates based on various sources,2014,10,,
El Salvador,Collective bargaining coverage rate (%),SLV - OE - Estimates based on various sources,2015,4.3,,
El Salvador,Collective bargaining coverage rate (%),SLV - OE - Estimates based on various sources,2016,5,,
Serbia,Collective bargaining coverage rate (%),SRB - OS - Estimations based on administrative data,2010,55,,
Slovakia,Collective bargaining coverage rate (%),SVK - ADM-LIR - Administrative data from the National Labour Inspectorate,2000,51,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Slovakia,Collective bargaining coverage rate (%),SVK - ADM-LIR - Administrative data from the National Labour Inspectorate,2001,48,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Slovakia,Collective bargaining coverage rate (%),SVK - ADM-LIR - Administrative data from the National Labour Inspectorate,2002,48,Collective bargaining coverage: Adjusted for the right to collective bargaining,
Slovakia,Collective bargaining coverage rate (%),SVK - ADM-LIR - Administrative data from the National Labour Inspectorate,2004,40,Collective bargaining coverage: Adjusted for the right to collective bargaining,
